"","manufacturer","user___buyer","project","reference","year_ref","link_reference","model","commercial","living","manufacturer_web_link","typeopc__nephelometer__electrochemical__metal_oxide","oem___sensor_system1","oemfirst_provider","pollutant","sensor_result_unit","availability_of_raw_data","open_source_correction_or_black_box_","field___lab","site","response_time_s","time_resolution_s","averaging_time","units_avg_time","r2_calib","intercepta0","a1slope","a2","a3","a4","a5","model_type_calibration","calibration_type_equation2","int_o3","int_t","int_rh","int_no","int_no2","int_co","int_co2","int_day","x","y","model_type_regression_comparison","r2","intercept","slope","rmse","mae","bias","nrmse__","min_data_recovery_","max_data_recovery_","intra_model_variability_mean_field_value_µg_m3","t__c","rh__","x__failure","no2__sensitivity_coeff_ppb_ppb_or_ppm","no__sensitivity_coeff_ppb_ppb_or_ppm","co__sensitivity_coeff_ppb_ppm","o3__sensitivity_coeff_ppb_ppb_or_ppm","so2__sensitivity_coeff_ppb_ppb_or_ppm","temp__sensitivity_coeff_ppb__c","rh__sensitivity_coeff_ppb__","u","type_of_u","rsd_100_1000_µg_m3__","rsd___100_µg_m3__","min_accuracy","max_accuracy","units_accuracy","lod","units_lod","lod_100_1000_µg_m3_µg_m3","lod___100_µg_m3_µg_m3","range","units_range","precison","units_precision","repteability_at_100_ppb","reproducibility_between_sensors_r2","dss_drift","dls_drift_ppb_day","dep_part_composition","impact_part_compositions__","dep_part_size","impact_part_size__","dep_rh","impact_rh__","dep_t","impact_t__","long_term_performance","price","currency","link_reference__1","comments","operator_added_by","id_ref","time_avg"
"1091","AirThinx",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18","AirThinx","Y","Y","https://airthinx.io/products/iaq/","OPC","sensor system","PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  60","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.056900"," 2.790900e+01","    0.462100",NA,NA,NA,NA,NA,NA,"18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18",NA,"JRC-FK"," 3","24 hour"
"1092","AirThinx",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18","AirThinx","Y","Y","https://airthinx.io/products/iaq/","OPC","sensor system","PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  60","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.048800"," 2.744500e+01","    0.435300",NA,NA,NA,NA,NA,NA,"18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18",NA,"JRC-FK"," 3","24 hour"
"1093","AirThinx",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18","AirThinx","Y","Y","https://airthinx.io/products/iaq/","OPC","sensor system","PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  60"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.067200"," 3.229300e+01","    0.613700",NA,NA,NA,NA,NA,NA,"18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18",NA,"JRC-FK"," 3","1 hour"
"1094","AirThinx",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18","AirThinx","Y","Y","https://airthinx.io/products/iaq/","OPC","sensor system","PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  60"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.052900"," 3.649600e+01","    0.545700",NA,NA,NA,NA,NA,NA,"18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18",NA,"JRC-FK"," 3","1 hour"
"1095","AirThinx",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18","AirThinx","Y","Y","https://airthinx.io/products/iaq/","OPC","sensor system","PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  60"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.049100"," 3.675200e+01","    0.533000",NA,NA,NA,NA,NA,NA,"18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18",NA,"JRC-FK"," 3","1 hour"
"1096","AirThinx",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18","AirThinx","Y","Y","https://airthinx.io/products/iaq/","OPC","sensor system","PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  60","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.103300"," 3.474600e+01","    0.643000",NA,NA,NA,NA,NA,NA,"18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18",NA,"JRC-FK"," 3","24 hour"
"1097","AirThinx",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18","AirThinx","Y","Y","https://airthinx.io/products/iaq/","OPC","sensor system","PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  60","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.089600"," 3.549400e+01","    0.597100",NA,NA,NA,NA,NA,NA,"18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18",NA,"JRC-FK"," 3","24 hour"
"1098","AirThinx",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18","AirThinx","Y","Y","https://airthinx.io/products/iaq/","OPC","sensor system","PMS5003","PM10","µg/m3","N","black box","FIELD","rural",NA,"  60","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.081100"," 3.590100e+01","    0.577700",NA,NA,NA,NA,NA,NA,"18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/airthinx-iaq--field-evaluation.pdf?sfvrsn=18",NA,"JRC-FK"," 3","24 hour"
"1099","Vaisala",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/vaisala-aqt410-v-1-15---field-evaluation.pdf?sfvrsn=6","AQT-410 v.1.11","Y","Y","https://www.vaisala.com/en/products/instruments-sensors-and-other-measurement-devices/weather-stations-and-sensors/aqt413","electrochemical","sensor system","AlphaSense","O3","ppb","N","black box","FIELD","rural",NA,"  60"," 5.0","min",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","REF","linear","0.665300"," 9.899000e+00","    0.753100",NA,NA,NA,NA," 96.0000",NA,"38.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3700","USD","http://www.aqmd.gov/aq-spec/evaluations/summary",NA,"JRC-FK"," 3","5 min"
"1100","Vaisala",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/vaisala-aqt410-v-1-15---field-evaluation.pdf?sfvrsn=6","AQT-410 v.1.11","Y","Y","https://www.vaisala.com/en/products/instruments-sensors-and-other-measurement-devices/weather-stations-and-sensors/aqt414","electrochemical","sensor system","AlphaSense","O3","ppb","N","black box","FIELD","rural",NA,"  60"," 5.0","min",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","REF","linear","0.707700"," 6.697400e+00","    0.898200",NA,NA,NA,NA," 96.0000",NA,"39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3700","USD","http://www.aqmd.gov/aq-spec/evaluations/summary",NA,"JRC-FK"," 3","5 min"
"1101","Vaisala",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/vaisala-aqt410-v-1-15---field-evaluation.pdf?sfvrsn=6","AQT-410 v.1.11","Y","Y","https://www.vaisala.com/en/products/instruments-sensors-and-other-measurement-devices/weather-stations-and-sensors/aqt415","electrochemical","sensor system","AlphaSense","O3","ppb","N","black box","FIELD","rural",NA,"  60"," 5.0","min",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","REF","linear","0.811800"," 2.571700e+00","    0.988800",NA,NA,NA,NA," 96.0000",NA,"39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3700","USD","http://www.aqmd.gov/aq-spec/evaluations/summary",NA,"JRC-FK"," 3","5 min"
"1102","Vaisala",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/vaisala-aqt410-v-1-15---field-evaluation.pdf?sfvrsn=6","AQT-410 v.1.11","Y","Y","https://www.vaisala.com/en/products/instruments-sensors-and-other-measurement-devices/weather-stations-and-sensors/aqt416","electrochemical","sensor system","AlphaSense","O3","ppb","N","black box","FIELD","rural",NA,"  60"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","REF","linear","0.667900"," 9.014000e+00","    0.763700",NA,NA,NA,NA," 96.0000",NA,"38.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3700","USD","http://www.aqmd.gov/aq-spec/evaluations/summary",NA,"JRC-FK"," 3","1 hour"
"1103","Vaisala",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/vaisala-aqt410-v-1-15---field-evaluation.pdf?sfvrsn=6","AQT-410 v.1.11","Y","Y","https://www.vaisala.com/en/products/instruments-sensors-and-other-measurement-devices/weather-stations-and-sensors/aqt417","electrochemical","sensor system","AlphaSense","O3","ppb","N","black box","FIELD","rural",NA,"  60"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","REF","linear","0.714500"," 5.601100e+00","    0.916400",NA,NA,NA,NA," 96.0000",NA,"39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3700","USD","http://www.aqmd.gov/aq-spec/evaluations/summary",NA,"JRC-FK"," 3","1 hour"
"1104","Vaisala",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/vaisala-aqt410-v-1-15---field-evaluation.pdf?sfvrsn=6","AQT-410 v.1.11","Y","Y","https://www.vaisala.com/en/products/instruments-sensors-and-other-measurement-devices/weather-stations-and-sensors/aqt418","electrochemical","sensor system","AlphaSense","O3","ppb","N","black box","FIELD","rural",NA,"  60"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","REF","linear","0.814800"," 2.107400e+00","    0.995400",NA,NA,NA,NA," 96.0000",NA,"39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3700","USD","http://www.aqmd.gov/aq-spec/evaluations/summary",NA,"JRC-FK"," 3","1 hour"
"1105","Vaisala",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/vaisala-aqt410-v-1-15---field-evaluation.pdf?sfvrsn=6","AQT-410 v.1.11","Y","Y","https://www.vaisala.com/en/products/instruments-sensors-and-other-measurement-devices/weather-stations-and-sensors/aqt419","electrochemical","sensor system","AlphaSense","O3","ppb","N","black box","FIELD","rural",NA,"  60","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","REF","linear","0.443400"," 2.240500e+01","    0.386300",NA,NA,NA,NA," 96.0000",NA,"38.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3700","USD","http://www.aqmd.gov/aq-spec/evaluations/summary",NA,"JRC-FK"," 3","24 hour"
"1106","Vaisala",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/vaisala-aqt410-v-1-15---field-evaluation.pdf?sfvrsn=6","AQT-410 v.1.11","Y","Y","https://www.vaisala.com/en/products/instruments-sensors-and-other-measurement-devices/weather-stations-and-sensors/aqt420","electrochemical","sensor system","AlphaSense","O3","ppb","N","black box","FIELD","rural",NA,"  60","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","REF","linear","0.616100"," 1.779600e+01","    0.534400",NA,NA,NA,NA," 96.0000",NA,"39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3700","USD","http://www.aqmd.gov/aq-spec/evaluations/summary",NA,"JRC-FK"," 3","24 hour"
"1107","Vaisala",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/vaisala-aqt410-v-1-15---field-evaluation.pdf?sfvrsn=6","AQT-410 v.1.11","Y","Y","https://www.vaisala.com/en/products/instruments-sensors-and-other-measurement-devices/weather-stations-and-sensors/aqt421","electrochemical","sensor system","AlphaSense","O3","ppb","N","black box","FIELD","rural",NA,"  60","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","REF","linear","0.685300"," 1.453000e+01","    0.623000",NA,NA,NA,NA," 96.0000",NA,"39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3700","USD","http://www.aqmd.gov/aq-spec/evaluations/summary",NA,"JRC-FK"," 3","24 hour"
"1108","Aeroqual",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10","AQY v0.5","Y","updated","https://www.aeroqual.com/product/aqy-micro-air-quality-station","OPC","sensor system","Nova Fitness SDS 011","PM2.5","µg/m3","Unknown, likely unavaialble","black box","FIELD","rural",NA,"  60"," 5.0","min",NA,NA,NA,NA,NA,NA,NA,NA,"AQY PM2.5 corrected with AQY RH in real-time",NA,NA,"RH",NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.866900"," 4.166500e+00","    0.937300",NA,NA,NA,NA," 90.0000",NA,"10.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"±10","0.05","µg/m3"," 1.000","µg/m3",NA,NA,"0-1000","µg/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10",NA,"JRC-FK"," 3","5 min"
"1109","Aeroqual",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10","AQY v0.5","Y","updated","https://www.aeroqual.com/product/aqy-micro-air-quality-station","OPC","sensor system","Nova Fitness SDS 011","PM2.5","µg/m3","Unknown, likely unavaialble","black box","FIELD","rural",NA,"  60"," 5.0","min",NA,NA,NA,NA,NA,NA,NA,NA,"AQY PM2.5 corrected with AQY RH in real-time",NA,NA,"RH",NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.841200"," 4.910700e+00","    0.926300",NA,NA,NA,NA," 90.0000",NA,"15.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"±10","0.05","µg/m3"," 1.000","µg/m3",NA,NA,"0-1000","µg/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10",NA,"JRC-FK"," 3","5 min"
"1110","Aeroqual",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10","AQY v0.5","Y","updated","https://www.aeroqual.com/product/aqy-micro-air-quality-station","OPC","sensor system","Nova Fitness SDS 011","PM2.5","µg/m3","Unknown, likely unavaialble","black box","FIELD","rural",NA,"  60"," 5.0","min",NA,NA,NA,NA,NA,NA,NA,NA,"AQY PM2.5 corrected with AQY RH in real-time",NA,NA,"RH",NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.784200"," 3.535100e+00","    0.953900",NA,NA,NA,NA," 90.0000",NA,"5.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"±10","0.05","µg/m3"," 1.000","µg/m3",NA,NA,"0-1000","µg/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10",NA,"JRC-FK"," 3","5 min"
"1111","Aeroqual",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10","AQY v0.5","Y","updated","https://www.aeroqual.com/product/aqy-micro-air-quality-station","OPC","sensor system","Nova Fitness SDS 011","PM2.5","µg/m3","Unknown, likely unavaialble","black box","FIELD","rural",NA,"  60"," 5.0","min",NA,NA,NA,NA,NA,NA,NA,NA,"AQY PM2.5 corrected with AQY RH in real-time",NA,NA,"RH",NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.848100"," 4.013700e+00","    0.987200",NA,NA,NA,NA," 90.0000",NA,"10.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"±10","0.05","µg/m3"," 1.000","µg/m3",NA,NA,"0-1000","µg/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10",NA,"JRC-FK"," 3","5 min"
"1112","Aeroqual",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10","AQY v0.5","Y","updated","https://www.aeroqual.com/product/aqy-micro-air-quality-station","OPC","sensor system","Nova Fitness SDS 011","PM2.5","µg/m3","Unknown, likely unavaialble","black box","FIELD","rural",NA,"  60"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,"AQY PM2.5 corrected with AQY RH in real-time",NA,NA,"RH",NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.874500"," 4.114800e+00","    0.941800",NA,NA,NA,NA," 90.0000",NA,"10.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"±10","0.05","µg/m3"," 1.000","µg/m3",NA,NA,"0-1000","µg/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10",NA,"JRC-FK"," 3","1 hour"
"1113","Aeroqual",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10","AQY v0.5","Y","updated","https://www.aeroqual.com/product/aqy-micro-air-quality-station","OPC","sensor system","Nova Fitness SDS 011","PM2.5","µg/m3","Unknown, likely unavaialble","black box","FIELD","rural",NA,"  60"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,"AQY PM2.5 corrected with AQY RH in real-time",NA,NA,"RH",NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.848400"," 4.815000e+00","    0.931800",NA,NA,NA,NA," 90.0000",NA,"15.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"±10","0.05","µg/m3"," 1.000","µg/m3",NA,NA,"0-1000","µg/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10",NA,"JRC-FK"," 3","1 hour"
"1114","Aeroqual",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10","AQY v0.5","Y","updated","https://www.aeroqual.com/product/aqy-micro-air-quality-station","OPC","sensor system","Nova Fitness SDS 011","PM2.5","µg/m3","Unknown, likely unavaialble","black box","FIELD","rural",NA,"  60"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,"AQY PM2.5 corrected with AQY RH in real-time",NA,NA,"RH",NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.804200"," 3.499700e+00","    0.962200",NA,NA,NA,NA," 90.0000",NA,"5.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"±10","0.05","µg/m3"," 1.000","µg/m3",NA,NA,"0-1000","µg/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10",NA,"JRC-FK"," 3","1 hour"
"1115","Aeroqual",NA,NA,"AQ-SPEC","2018","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10","AQY v0.5","Y","updated","https://www.aeroqual.com/product/aqy-micro-air-quality-station","OPC","sensor system","Nova Fitness SDS 011","PM2.5","µg/m3","Unknown, likely unavaialble","black box","FIELD","rural",NA,"  60"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,"AQY PM2.5 corrected with AQY RH in real-time",NA,NA,"RH",NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.856200"," 3.951600e+00","    0.992800",NA,NA,NA,NA," 90.0000",NA,"10.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"±10","0.05","µg/m3"," 1.000","µg/m3",NA,NA,"0-1000","µg/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3000","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/aeroqual-aqy-v0-5---field-evaluation.pdf?sfvrsn=10",NA,"JRC-FK"," 3","1 hour"
